copyid,bookid,status
9795,9016,borrowed
9796,9017,borrowed
9797,9018,available
9798,9019,borrowed
9799,9020,available
9800,9021,out of stock
9801,9022,out of stock
9802,9023,borrowed
9803,9024,out of stock
9804,9025,out of stock
9805,9026,available
9806,9027,available
9807,9028,out of stock
9808,9029,out of stock
9809,9030,out of stock
9810,9031,out of stock
9811,9032,out of stock
9812,9033,out of stock
9813,9034,available
9814,9035,out of stock
9815,9036,borrowed
9816,9037,borrowed
9817,9038,borrowed
9818,9039,out of stock
9819,9040,out of stock
9820,9041,out of stock
9821,9042,borrowed
9822,9043,available
9823,9044,borrowed
9824,9045,out of stock
9825,9046,borrowed
9826,9047,out of stock
9827,9048,out of stock
9828,9049,out of stock
9829,9050,borrowed
9830,9051,borrowed
9831,9052,borrowed
9832,9053,out of stock
9833,9054,borrowed
9834,9055,out of stock
9835,9056,borrowed
9836,9057,available
9837,9058,out of stock
9838,9059,available
9839,9060,borrowed
9840,9061,available
9841,9062,available
9842,9063,borrowed
9843,9064,out of stock
9844,9065,borrowed
9845,9066,available
9846,9067,borrowed
9847,9068,available
9848,9069,available
9849,9070,available
9850,9071,borrowed
9851,9072,available
9852,9073,available
9853,9074,available
9854,9075,available
9855,9076,out of stock
9856,9077,available
9857,9078,borrowed
9858,9079,available
9859,9080,borrowed
9860,9081,out of stock
9861,9082,available
9862,9083,out of stock
9863,9084,borrowed
9864,9085,available
9865,9086,borrowed
9866,9087,out of stock
9867,9088,out of stock
9868,9089,available
9869,9090,available
9870,9091,borrowed
9871,9092,available
9872,9093,available
9873,9094,available
9874,9095,out of stock
9875,9096,available
9876,9097,out of stock
9877,9098,borrowed
9878,9099,out of stock
9879,9100,available
9880,9101,available
9881,9102,borrowed
9882,9103,available
9883,9104,borrowed
9884,9105,out of stock
9885,9106,available
9886,9107,available
9887,9108,borrowed
9888,9109,borrowed
9889,9110,available
9890,9111,out of stock
9891,9112,out of stock
9892,9113,available
9893,9114,borrowed
9894,9115,out of stock
9895,9116,out of stock
9896,9117,available
9897,9118,borrowed
9898,9119,available
9899,9120,borrowed
9900,9121,out of stock
9901,9122,available
9902,9123,available
9903,9124,borrowed
9904,9125,borrowed
9905,9126,borrowed
9906,9127,out of stock
9907,9128,available
9908,9129,out of stock
9909,9130,available
9910,9131,available
9911,9132,borrowed
9912,9133,available
9913,9134,borrowed
9914,9135,out of stock
9915,9136,borrowed
9916,9137,available
9917,9138,out of stock
9918,9139,available
9919,9140,out of stock
9920,9141,out of stock
9921,9142,borrowed
9922,9143,available
9923,9144,available
9924,9145,out of stock
9925,9146,out of stock
9926,9147,borrowed
9927,9148,borrowed
9928,9149,borrowed
9929,9150,borrowed
9930,9151,available
9931,9152,available
9932,9153,out of stock
9933,9154,borrowed
9934,9155,borrowed
9935,9156,borrowed
9936,9157,borrowed
9937,9158,available
9938,9159,available
9939,9160,available
9940,9161,out of stock
9941,9162,borrowed
9942,9163,borrowed
9943,9164,available
9944,9165,borrowed
9945,9166,available
9946,9167,borrowed
9947,9168,available
9948,9169,out of stock
9949,9170,borrowed
9950,9171,borrowed
9951,9172,out of stock
9952,9173,borrowed
9953,9174,out of stock
9954,9175,out of stock
9955,9176,borrowed
9956,9177,borrowed
9957,9178,borrowed
9958,9179,available
9959,9180,out of stock
9960,9181,available
9961,9182,out of stock
9962,9183,borrowed
9963,9184,out of stock
9964,9185,borrowed
9965,9186,available
9966,9187,available
9967,9188,borrowed
9968,9189,borrowed
9969,9190,borrowed
9970,9191,available
9971,9192,available
9972,9193,borrowed
9973,9194,out of stock
9974,9195,available
9975,9196,borrowed
9976,9197,borrowed
9977,9198,out of stock
9978,9199,out of stock
9979,9200,out of stock
9980,9201,out of stock
9981,9202,available
9982,9203,out of stock
9983,9204,available
9984,9205,out of stock
9985,9206,available
9986,9207,available
9987,9208,available
9988,9209,available
9989,9210,borrowed
9990,9211,available
9991,9212,out of stock
9992,9213,out of stock
9993,9214,borrowed
9994,9215,borrowed
9995,9216,borrowed
9996,9217,borrowed
9997,9218,out of stock
9998,9219,out of stock
9999,9220,borrowed
10000,9221,borrowed
10001,9222,out of stock
10002,9223,available
10003,9224,available
10004,9225,available
10005,9226,borrowed
10006,9227,available
10007,9228,available
10008,9229,available
10009,9230,out of stock
10010,9231,borrowed
10011,9232,out of stock
10012,9233,borrowed
10013,9234,available
10014,9235,borrowed
10015,9236,borrowed
10016,9237,available
10017,9238,out of stock
10018,9239,borrowed
10019,9240,available
10020,9241,borrowed
10021,9242,out of stock
10022,9243,out of stock
10023,9244,borrowed
10024,9245,available
10025,9246,out of stock
10026,9247,borrowed
10027,9248,available
10028,9249,available
10029,9250,available
10030,9251,available
10031,9252,available
10032,9253,available
10033,9254,available
10034,9255,available
10035,9256,out of stock
10036,9257,available
10037,9258,out of stock
10038,9259,out of stock
10039,9260,borrowed
10040,9261,borrowed
10041,9262,borrowed
10042,9263,out of stock
10043,9264,out of stock
10044,9265,out of stock
10045,9266,available
10046,9267,out of stock
10047,9268,available
10048,9269,available
10049,9270,borrowed
10050,9271,available
10051,9272,available
10052,9273,borrowed
10053,9274,available
10054,9275,out of stock
10055,9276,borrowed
10056,9277,available
10057,9278,out of stock
10058,9279,available
10059,9280,borrowed
10060,9281,out of stock
10061,9282,available
10062,9283,out of stock
10063,9284,out of stock
10064,9285,available
10065,9286,out of stock
10066,9287,available
10067,9288,borrowed
10068,9289,available
10069,9290,available
10070,9291,out of stock
10071,9292,borrowed
10072,9293,out of stock
10073,9294,borrowed
10074,9295,available
10075,9296,borrowed
10076,9297,borrowed
10077,9298,borrowed
10078,9299,out of stock
10079,9300,available
10080,9301,out of stock
10081,9302,out of stock
10082,9303,available
10083,9304,available
10084,9305,borrowed
10085,9306,available
10086,9307,out of stock
10087,9308,available
10088,9309,out of stock
10089,9310,borrowed
10090,9311,available
10091,9312,borrowed
10092,9313,available
10093,9314,out of stock
10094,9315,out of stock
10095,9316,out of stock
10096,9317,available
10097,9318,borrowed
10098,9319,available
10099,9320,borrowed
10100,9321,available
10101,9322,out of stock
10102,9323,borrowed
10103,9324,available
10104,9325,borrowed
10105,9326,borrowed
10106,9327,out of stock
10107,9328,available
10108,9329,available
10109,9330,out of stock
10110,9331,available
10111,9332,available
10112,9333,out of stock
10113,9334,borrowed
10114,9335,out of stock
10115,9336,available
10116,9337,borrowed
10117,9338,available
10118,9339,out of stock
10119,9340,borrowed
10120,9341,borrowed
10121,9342,out of stock
10122,9343,available
10123,9344,borrowed
10124,9345,out of stock
10125,9346,out of stock
10126,9347,borrowed
10127,9348,available
10128,9349,available
10129,9350,available
10130,9351,available
10131,9352,borrowed
10132,9353,out of stock
10133,9354,available
10134,9355,available
10135,9356,borrowed
10136,9357,available
10137,9358,borrowed
10138,9359,out of stock
10139,9360,borrowed
10140,9361,borrowed
10141,9362,borrowed
10142,9363,borrowed
10143,9364,borrowed
10144,9365,out of stock
10145,9366,out of stock
10146,9367,out of stock
10147,9368,out of stock
10148,9369,out of stock
10149,9370,available
10150,9371,available
10151,9372,out of stock
10152,9373,available
10153,9374,available
10154,9375,available
10155,9376,out of stock
10156,9377,out of stock
10157,9378,out of stock
10158,9379,available
10159,9380,out of stock
10160,9381,available
10161,9382,out of stock
10162,9383,out of stock
10163,9384,borrowed
10164,9385,out of stock
10165,9386,out of stock
10166,9387,out of stock
10167,9388,out of stock
10168,9389,borrowed
10169,9390,available
10170,9391,available
10171,9392,available
10172,9393,out of stock
10173,9394,borrowed
10174,9395,out of stock
10175,9396,available
10176,9397,out of stock
10177,9398,available
10178,9399,borrowed
10179,9400,out of stock
10180,9401,available
10181,9402,borrowed
10182,9403,out of stock
10183,9404,borrowed
10184,9405,borrowed
10185,9406,borrowed
10186,9407,available
10187,9408,borrowed
10188,9409,borrowed
10189,9410,available
10190,9411,out of stock
10191,9412,available
10192,9413,out of stock
10193,9414,borrowed
10194,9415,borrowed
10195,9416,available
10196,9417,available
10197,9418,out of stock
10198,9419,available
10199,9420,borrowed
10200,9421,available
10201,9422,out of stock
10202,9423,available
10203,9424,borrowed
10204,9425,borrowed
10205,9426,borrowed
10206,9427,available
10207,9428,out of stock
10208,9429,borrowed
10209,9430,borrowed
10210,9431,out of stock
10211,9432,borrowed
10212,9433,available
10213,9434,borrowed
10214,9435,available
10215,9436,out of stock
10216,9437,out of stock
10217,9438,out of stock
10218,9439,borrowed
10219,9440,available
10220,9441,available
10221,9442,available
10222,9443,available
10223,9444,out of stock
10224,9445,out of stock
10225,9446,available
10226,9447,available
10227,9448,borrowed
10228,9449,out of stock
10229,9450,available
10230,9451,available
10231,9452,available
10232,9453,borrowed
10233,9454,out of stock
10234,9455,borrowed
10235,9456,out of stock
10236,9457,out of stock
10237,9458,out of stock
10238,9459,out of stock
10239,9460,borrowed
10240,9461,available
10241,9462,available
10242,9463,available
10243,9464,borrowed
10244,9465,borrowed
10245,9466,out of stock
10246,9467,available
10247,9468,borrowed
10248,9469,borrowed
10249,9470,out of stock
10250,9471,available
10251,9472,available
10252,9473,borrowed
10253,9474,out of stock
10254,9475,out of stock
10255,9476,borrowed
10256,9477,out of stock
10257,9478,available
10258,9479,borrowed
10259,9480,borrowed
10260,9481,out of stock
10261,9482,out of stock
10262,9483,available
10263,9484,out of stock
10264,9485,borrowed
10265,9486,available
10266,9487,out of stock
10267,9488,borrowed
10268,9489,borrowed
10269,9490,out of stock
10270,9491,available
10271,9492,borrowed
10272,9493,out of stock
10273,9494,out of stock
10274,9495,borrowed
10275,9496,out of stock
10276,9497,borrowed
10277,9498,borrowed
10278,9499,out of stock
10279,9500,out of stock
10280,9501,out of stock
10281,9502,available
10282,9503,borrowed
10283,9504,borrowed
10284,9505,out of stock
10285,9506,available
10286,9507,borrowed
10287,9508,borrowed
10288,9509,borrowed
10289,9510,borrowed
10290,9511,available
10291,9512,borrowed
10292,9513,out of stock
10293,9514,borrowed
10294,9515,borrowed
10295,9516,available
10296,9517,out of stock
10297,9518,available
10298,9519,out of stock
10299,9520,available
10300,9521,out of stock
10301,9522,out of stock
10302,9523,borrowed
10303,9524,out of stock
10304,9525,out of stock
10305,9526,available
10306,9527,out of stock
10307,9528,out of stock
10308,9529,out of stock
10309,9530,available
10310,9531,borrowed
10311,9532,available
10312,9533,out of stock
10313,9534,out of stock
10314,9535,out of stock
10315,9536,available
10316,9537,borrowed
10317,9538,available
10318,9539,out of stock
10319,9540,borrowed
10320,9541,available
10321,9542,out of stock
10322,9543,out of stock
10323,9544,out of stock
10324,9545,out of stock
10325,9546,available
10326,9547,out of stock
10327,9548,borrowed
10328,9549,available
10329,9550,available
10330,9551,borrowed
10331,9552,out of stock
10332,9553,available
10333,9554,out of stock
10334,9555,out of stock
10335,9556,available
10336,9557,available
10337,9558,out of stock
10338,9559,borrowed
10339,9560,out of stock
10340,9561,borrowed
10341,9562,borrowed
10342,9563,borrowed
10343,9564,out of stock
10344,9565,borrowed
10345,9566,out of stock
10346,9567,available
10347,9568,borrowed
10348,9569,available
10349,9570,out of stock
10350,9571,borrowed
10351,9572,borrowed
10352,9573,borrowed
10353,9574,borrowed
10354,9575,out of stock
10355,9576,out of stock
10356,9577,borrowed
10357,9578,borrowed
10358,9579,available
10359,9580,borrowed
10360,9581,out of stock
10361,9582,available
10362,9583,borrowed
10363,9584,borrowed
10364,9585,out of stock
10365,9586,borrowed
10366,9587,out of stock
10367,9588,borrowed
10368,9589,borrowed
10369,9590,available
10370,9591,borrowed
10371,9592,borrowed
10372,9593,borrowed
10373,9594,borrowed
10374,9595,out of stock
10375,9596,borrowed
10376,9597,available
10377,9598,available
10378,9599,out of stock
10379,9600,borrowed
10380,9601,available
10381,9602,out of stock
10382,9603,available
10383,9604,borrowed
10384,9605,out of stock
10385,9606,available
10386,9607,borrowed
10387,9608,out of stock
10388,9609,available
10389,9610,available
10390,9611,available
10391,9612,out of stock
10392,9613,out of stock
10393,9614,available
10394,9615,borrowed
10395,9616,borrowed
10396,9617,out of stock
10397,9618,available
10398,9619,available
10399,9620,available
10400,9621,borrowed
10401,9622,borrowed
10402,9623,borrowed
10403,9624,available
10404,9625,borrowed
10405,9626,out of stock
10406,9627,available
10407,9628,out of stock
10408,9629,available
10409,9630,out of stock
10410,9631,borrowed
10411,9632,out of stock
10412,9633,borrowed
10413,9634,available
10414,9635,available
10415,9636,borrowed
10416,9637,borrowed
10417,9638,out of stock
10418,9639,available
10419,9640,out of stock
10420,9641,out of stock
10421,9642,available
10422,9643,available
10423,9644,out of stock
10424,9645,available
10425,9646,out of stock
10426,9647,available
10427,9648,out of stock
10428,9649,borrowed
10429,9650,out of stock
10430,9651,available
10431,9652,available
10432,9653,borrowed
10433,9654,available
10434,9655,borrowed
10435,9656,out of stock
10436,9657,borrowed
10437,9658,out of stock
10438,9659,borrowed
10439,9660,available
10440,9661,borrowed
10441,9662,borrowed
10442,9663,borrowed
10443,9664,available
10444,9665,out of stock
10445,9666,borrowed
10446,9667,borrowed
10447,9668,out of stock
10448,9669,out of stock
10449,9670,out of stock
10450,9671,out of stock
10451,9672,available
10452,9673,out of stock
10453,9674,out of stock
10454,9675,out of stock
10455,9676,borrowed
10456,9677,available
10457,9678,out of stock
10458,9679,out of stock
10459,9680,out of stock
10460,9681,borrowed
10461,9682,available
10462,9683,out of stock
10463,9684,borrowed
10464,9685,out of stock
10465,9686,out of stock
10466,9687,out of stock
10467,9688,available
10468,9689,borrowed
10469,9690,borrowed
10470,9691,borrowed
10471,9692,out of stock
10472,9693,available
10473,9694,available
10474,9695,out of stock
10475,9696,out of stock
10476,9697,available
10477,9698,out of stock
10478,9699,out of stock
10479,9700,borrowed
10480,9701,out of stock
10481,9702,borrowed
10482,9703,out of stock
10483,9704,available
10484,9705,borrowed
10485,9706,available
10486,9707,borrowed
10487,9708,out of stock
10488,9709,available
10489,9710,available
10490,9711,borrowed
10491,9712,out of stock
10492,9713,borrowed
10493,9714,borrowed
10494,9715,borrowed
10495,9716,borrowed
10496,9717,borrowed
10497,9718,available
10498,9719,available
10499,9720,out of stock
10500,9721,borrowed
10501,9722,available
10502,9723,out of stock
10503,9724,borrowed
10504,9725,out of stock
10505,9726,available
10506,9727,borrowed
10507,9728,borrowed
10508,9729,out of stock
10509,9730,out of stock
10510,9731,out of stock
10511,9732,borrowed
10512,9733,borrowed
10513,9734,out of stock
10514,9735,available
10515,9736,available
10516,9737,out of stock
10517,9738,borrowed
10518,9739,available
10519,9740,available
10520,9741,out of stock
10521,9742,borrowed
10522,9743,borrowed
10523,9744,out of stock
10524,9745,out of stock
10525,9746,borrowed
10526,9747,available
10527,9748,borrowed
10528,9749,out of stock
10529,9750,available
10530,9751,out of stock
10531,9752,out of stock
10532,9753,available
10533,9754,available
10534,9755,borrowed
10535,9756,available
10536,9757,available
10537,9758,out of stock
10538,9759,borrowed
10539,9760,available
10540,9761,out of stock
10541,9762,borrowed
10542,9763,borrowed
10543,9764,out of stock
10544,9765,available
10545,9766,available
10546,9767,out of stock
10547,9768,out of stock
10548,9769,available
10549,9770,available
