bookid,authorid,publisherid,Book,Genureid,Avg_Rating
8515,9514,18514,Poland,98514,4.03
8516,9515,18515,Carry On,98515,4.19
8517,9516,18516,Fever Dream (Pendergast #10),98516,4.12
8518,9517,18517,Joust (Dragon Jousters #1),98517,4.04
8519,9518,18518,The Shepherd,98518,3.93
8520,9519,18519,The Lucifer Principle: A Scientific Expedition into the Forces of History,98519,4.06
8521,9520,18520,Winning the Hearts & Souls,98520,4.44
8522,9521,18521,The Mummy (Ramses the Damned #1),98521,3.85
8523,9522,18522,Day Shift (Midnight Texas #2),98522,4.0
8524,9523,18523,Siege and Storm (The Shadow and Bone Trilogy #2),98523,3.84
8525,9524,18524,Their Morals and Ours,98524,4.02
8526,9525,18525,Selected Short Stories,98525,3.86
8527,9526,18526,The Golden Ass,98526,3.87
8528,9527,18527,Winning,98527,3.85
8529,9528,18528,Walt Disney: The Triumph of the American Imagination,98528,4.04
8530,9529,18529,Ink Exchange (Wicked Lovely #2),98529,3.69
8531,9530,18530,The Consolations of Philosophy,98530,4.01
8532,9531,18531,Night World No. 1 (Night World #1-3),98531,4.06
8533,9532,18532,The Complete Father Brown,98532,4.03
8534,9533,18533,Six Days of the Condor,98533,4.09
8535,9534,18534,Pieces of Me (Foundation #1),98534,3.67
8536,9535,18535,Deep Waters (Security Specialists #1),98535,4.36
8537,9536,18536,The Road Home,98536,3.87
8538,9537,18537,Oral History,98537,4.06
8539,9538,18538,Nicholas: The Fantastic Origin of Santa Claus,98538,4.13
8540,9539,18539,Good Faeries/Bad Faeries,98539,3.94
8541,9540,18540,Dirt Music,98540,3.86
8542,9541,18541,Ellen Foster,98541,3.79
8543,9542,18542,The Collected Dorothy Parker,98542,4.26
8544,9543,18543,The Indispensable Calvin and Hobbes,98543,4.7
8545,9544,18544,The Riddle,98544,4.11
8546,9545,18545,The Hunting of the Snark,98545,4.03
8547,9546,18546,Watt,98546,3.91
8548,9547,18547,Knulp,98547,3.87
8549,9548,18548,Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,98548,3.97
8550,9549,18549,The Concrete Blonde (Harry Bosch #3; Harry Bosch Universe #3),98549,4.2
8551,9550,18550,The Riddle of the Sands,98550,3.63
8552,9551,18551,The Glass Books of the Dream Eaters (Miss Temple Doctor Svenson and Cardinal Chang #1),98551,3.5
8553,9552,18552,Лісова пісня,98552,4.42
8554,9553,18553,The Commitments (The Barrytown Trilogy #1; Jimmy Rabbitte #1),98553,3.93
8555,9554,18554,You Are Mine (Wemmicksville #2),98554,4.53
8556,9555,18555,Lincoln,98555,4.18
8557,9556,18556,Empire (In Her Name: Redemption #1),98556,4.08
8558,9557,18557,Please Understand Me II: Temperament Character Intelligence,98557,4.17
8559,9558,18558,Men at Arms (Discworld #15; City Watch #2),98558,4.39
8560,9559,18559,The Submission,98559,3.67
8561,9560,18560,On the Mountain Peak,98560,4.51
8562,9561,18561,Twenty Years After (The d'Artagnan Romances #2),98561,4.07
8563,9562,18562,The Crow,98562,4.03
8564,9563,18563,Ramses: The Son of Light  (Ramses #1),98563,3.88
8565,9564,18564,One Day in December,98564,3.88
8566,9565,18565,A Knight of the Seven Kingdoms (The Tales of Dunk and Egg #1-3),98565,4.22
8567,9566,18566,Report to Greco,98566,4.31
8568,9567,18567,The Productivity Project: Accomplishing More by Managing Your Time Attention and Energy,98567,3.95
8569,9568,18568,Love Warrior,98568,4.08
8570,9569,18569,The Dark Side: The Inside Story of How the War on Terror Turned Into a War on American Ideals,98569,4.19
8571,9570,18570,We All Fall Down: Living with Addiction,98570,3.99
8572,9571,18571,Excavation,98571,4.04
8573,9572,18572,Voodoo River (Elvis Cole #5),98572,4.17
8574,9573,18573,Hana (Delirium #1.5),98573,3.63
8575,9574,18574,Museum of Thieves (The Keepers #1),98574,3.92
8576,9575,18575,Novels by Isabel Allende: The House of the Spirits City of the Beasts Daughter of Fortune Kingdom of the Golden Dragon,98575,3.86
8577,9576,18576,Shadow & Claw,98576,4.03
8578,9577,18577,The History of the Ancient World: From the Earliest Accounts to the Fall of Rome,98577,4.11
8579,9578,18578,(auster).mr.vertigo,98578,3.94
8580,9579,18579,The Last Stand of the Tin Can Sailors: The Extraordinary World War II Story of the U.S. Navy's Finest Hour,98579,4.33
8581,9580,18580,The Unabridged Devil's Dictionary,98580,4.05
8582,9581,18581,The Book with No Pictures,98581,4.33
8583,9582,18582,Easy Company Soldier: The Legendary Battles of a Sergeant from World War II's Band of Brothers,98582,4.28
8584,9583,18583,The Varieties of Religious Experience,98583,4.0
8585,9584,18584,Charleston Receipts,98584,4.34
8586,9585,18585,The End of the World,98585,4.14
8587,9586,18586,The Singing (The Books of Pellinor #4),98586,4.23
8588,9587,18587,The Chimney Sweeper's Boy,98587,3.75
8589,9588,18588,أناشيد الإثم والبراءة,98588,4.02
8590,9589,18589,Star Maker,98589,3.92
8591,9590,18590,The Dark Before Dawn (Gabriel McRay #1),98590,3.96
8592,9591,18591,The Thing Around Your Neck,98591,4.23
8593,9592,18592,Jacob Have I Loved,98592,3.68
8594,9593,18593,Skinwalker (Jane Yellowrock #1),98593,3.93
8595,9594,18594,History of Makkah,98594,4.28
8596,9595,18595,Summer Sisters,98595,3.85
8597,9596,18596,Sacred (Kenzie & Gennaro #3),98596,3.95
8598,9597,18597,The Long War (The Long Earth #2),98597,3.64
8599,9598,18598,The Faerie Queene,98598,3.58
8600,9599,18599,The Caves of Steel (Robot #1),98599,4.18
8601,9600,18600,Theodore Roosevelt's History of the United States: His Own Words Selected and Arranged by Daniel Ruddy,98600,4.16
8602,9601,18601,Fools Crow,98601,4.02
8603,9602,18602,The Immortal Rules (Blood of Eden #1),98602,4.07
8604,9603,18603,Couples,98603,3.58
8605,9604,18604,One Lucky Vampire (Argeneau #19),98604,4.15
8606,9605,18605,عصر الحب,98605,3.6
8607,9606,18606,The Odessa File,98606,4.14
8608,9607,18607,Barry Lyndon,98607,3.64
8609,9608,18608,The Hunger Games (The Hunger Games #1),98608,4.33
8610,9609,18609,Foundation's Edge (Foundation #4),98609,4.17
8611,9610,18610,How to Break Up with Your Phone: The 30-Day Plan to Take Back Your Life,98610,3.93
8612,9611,18611,I Kissed Dating Goodbye,98611,3.51
8613,9612,18612,The Club of Queer Trades,98612,3.9
8614,9613,18613,Dombey and Son,98613,3.95
8615,9614,18614,Schismatrix Plus,98614,3.93
8616,9615,18615,Antarctica: A Novel,98615,3.8
8617,9616,18616,The Right Attitude to Rain,98616,3.77
8618,9617,18617,Archangel's Kiss (Guild Hunter #2),98617,4.2
8619,9618,18618,Death in the Long Grass: A Big Game Hunter's Adventures in the African Bush,98618,4.41
8620,9619,18619,Why Mosquitos Buzz in People's Ears,98619,4.04
8621,9620,18620,Ten Tiny Breaths (Ten Tiny Breaths #1),98620,4.1
8622,9621,18621,The Snow Child: A Russian Folktale,98621,4.15
8623,9622,18622,The Land of Painted Caves (Earth's Children #6),98622,3.4
8624,9623,18623,Dark Night of the Soul,98623,4.17
8625,9624,18624,Promise of Blood (Powder Mage #1),98624,4.14
8626,9625,18625,Soulless (Parasol Protectorate #1),98625,3.89
8627,9626,18626,Shakespeare's Sonnets,98626,4.22
8628,9627,18627,Death in Holy Orders (Adam Dalgliesh #11),98627,3.91
8629,9628,18628,Holy Bible: NIV New International Version,98628,4.61
8630,9629,18629,The State of the Art (Culture #4),98629,3.84
8631,9630,18630,الروح والجسد,98630,3.98
8632,9631,18631,Boy Meets Girl: Say Hello to Courtship,98631,3.72
8633,9632,18632,The Tie That Binds,98632,4.1
8634,9633,18633,A Thread of Grace,98633,4.01
8635,9634,18634,Are You Afraid of the Dark?,98634,3.69
8636,9635,18635,Eugénie Grandet,98635,3.79
8637,9636,18636,Point Omega,98636,3.44
8638,9637,18637,God's Undertaker: Has Science Buried God?,98637,4.25
8639,9638,18638,Rebecca of Sunnybrook Farm,98638,3.87
8640,9639,18639,Fevre Dream,98639,3.89
8641,9640,18640,Le Bourgeois Gentilhomme,98640,3.73
8642,9641,18641,Fallen in Love (Fallen #3.5),98641,3.75
8643,9642,18642,The Colony: The Harrowing True Story of the Exiles of Molokai,98642,3.8
8644,9643,18643,Emily Post's Etiquette,98643,4.16
8645,9644,18644,Memoir of the repentant people,98644,4.46
8646,9645,18645,The Great Hunger : Ireland 1845-9,98645,4.18
8647,9646,18646,Seventh Son (Tales of Alvin Maker #1),98646,3.87
8648,9647,18647,The Path of Daggers (The Wheel of Time #8),98647,3.92
8649,9648,18648,Winter's Heart (The Wheel of Time #9),98648,3.96
8650,9649,18649,The Distance Between Us (Old Town Shops #1),98649,3.92
8651,9650,18650,Beat the Reaper (Peter Brown #1),98650,3.78
8652,9651,18651,Out of America: A Black Man Confronts Africa,98651,4.16
8653,9652,18652,A Country Doctor's Notebook,98652,4.29
8654,9653,18653,Test of the Twins (Dragonlance: Legends #3),98653,4.19
8655,9654,18654,War of the Twins (Dragonlance: Legends #2),98654,4.15
8656,9655,18655,Indecent Exposure,98655,4.12
8657,9656,18656,A Silent Voice Vol. 1 (A Silent Voice #1),98656,4.46
8658,9657,18657,It's Like This Cat,98657,3.65
8659,9658,18658,Edie: American Girl,98658,4.06
8660,9659,18659,Have a Nice Day!: A Tale of Blood and Sweatsocks,98659,4.27
8661,9660,18660,Last Words,98660,3.97
8662,9661,18661,No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden,98661,4.01
8663,9662,18662,Henry Reed Inc.,98662,4.05
8664,9663,18663,Shadow Heir (Dark Swan #4),98663,3.87
8665,9664,18664,Daniel Martin,98664,3.8
8666,9665,18665,Deity (Covenant #3),98665,4.34
8667,9666,18666,P.S. from Paris,98666,3.71
8668,9667,18667,Death in a Tenured Position (A Kate Fansler Mystery #6),98667,3.61
8669,9668,18668,The Ruin (Cormac Reilly #1),98668,3.96
8670,9669,18669,Nine Parts of Desire: The Hidden World of Islamic Women,98669,4.05
8671,9670,18670,In a Dark Wood Wandering: A Novel of the Middle Ages,98670,4.09
8672,9671,18671,My Brilliant Career,98671,3.82
8673,9672,18672,The Manchurian Candidate,98672,4.09
8674,9673,18673,Armageddon: A Novel of Berlin,98673,4.11
8675,9674,18674,Riotous Assembly,98674,4.09
8676,9675,18675,Tell-All,98675,2.87
8677,9676,18676,S/Z: An Essay,98676,4.0
8678,9677,18677,Bridge of Birds (The Chronicles of Master Li and Number Ten Ox #1),98677,4.28
8679,9678,18678,The Oldest Dance (Wisdom Revolution #2),98678,4.48
8680,9679,18679,Little Fur Family,98679,4.15
8681,9680,18680,The Barrytown Trilogy: The Commitments / The Snapper / The Van,98680,4.29
8682,9681,18681,Don't Become Angry,98681,4.5
8683,9682,18682,The Muslim Home,98682,4.4
8684,9683,18683,Iron Crowned (Dark Swan #3),98683,4.06
8685,9684,18684,The Double Helix,98684,3.85
8686,9685,18685,The Postman,98685,3.89
8687,9686,18686,Fatelessness,98686,4.07
8688,9687,18687,There Is Nothing Wrong with You: Going Beyond Self-Hate,98687,4.18
8689,9688,18688,Imperium (Cicero #1),98688,4.11
8690,9689,18689,Treasured Amish and Mennonite Recipes: 627 Delicious Down-to-Earth Recipes from Authentic Country Kitchens,98689,4.11
8691,9690,18690,East (East #1),98690,4.14
8692,9691,18691,River Secrets (The Books of Bayern #3),98691,4.05
8693,9692,18692,The Hundred Dresses,98692,4.1
8694,9693,18693,Strip Tease,98693,3.86
8695,9694,18694,Collected Poems,98694,4.21
8696,9695,18695,The Man-Eating Leopard of Rudraprayag,98695,4.43
8697,9696,18696,Pat the Bunny,98696,4.07
8698,9697,18697,The Complete Short Novels,98697,4.47
8699,9698,18698,Shadows (Lux #0.5),98698,4.1
8700,9699,18699,The Last Continent (Discworld #22; Rincewind #6),98699,3.99
8701,9700,18700,Home Education (Original Homeschooling #1),98700,4.53
8702,9701,18701,Brief einer Unbekannten,98701,4.12
8703,9702,18702,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,98702,3.87
8704,9703,18703,Shopaholic Ties the Knot (Shopaholic #3),98703,3.79
8705,9704,18704,Poems of Paul Celan,98704,4.35
8706,9705,18705,Rabbit Redux (Rabbit Angstrom #2),98705,3.8
8707,9706,18706,Kubrick,98706,3.82
8708,9707,18707,The Sleeping Beauty Killer (Under Suspicion #4),98707,3.98
8709,9708,18708,King of the Murgos (The Malloreon #2),98708,4.1
8710,9709,18709,Flashforward,98709,3.64
8711,9710,18710,Andersonville,98710,4.1
8712,9711,18711,Burn Zone (Alex Duarte #2),98711,3.79
8713,9712,18712,The Demigod Files,98712,4.04
8714,9713,18713,The Black Rose,98713,4.1
8715,9714,18714,Bloodline (Sigma Force #8),98714,4.24
8716,9715,18715,The Birth of Tragedy,98715,3.99
8717,9716,18716,Hungry for You (Argeneau #14),98716,4.26
8718,9717,18717,Thorn Queen (Dark Swan #2),98717,4.12
8719,9718,18718,La mujer habitada,98718,4.2
8720,9719,18719,Життєпис Бенвенуто сина маестро Джованні Челліні флорентинця написаний ним самим у Флоренції,98719,3.98
8721,9720,18720,Magic Hour,98720,4.16
8722,9721,18721,The Golden Bowl,98721,3.78
8723,9722,18722,The Ice House,98722,3.83
8724,9723,18723,Been Down So Long It Looks Like Up to Me,98723,3.8
8725,9724,18724,My Girl,98724,4.21
8726,9725,18725,Awakenings,98725,4.11
8727,9726,18726,Easter Island: A Novel,98726,3.69
8728,9727,18727,The Good Companions,98727,4.13
8729,9728,18728,The Firebrand,98728,4.06
8730,9729,18729,Το λάθος,98729,4.31
8731,9730,18730,Revenge of the Spellmans (The Spellmans #3),98730,4.13
8732,9731,18731,Feeling Sorry for Celia (Ashbury/Brookfield #1),98731,3.8
8733,9732,18732,Hitman: My Real Life in the Cartoon World of Wrestling,98732,4.39
8734,9733,18733,Collected Short Stories: Volume 2,98733,4.37
8735,9734,18734,Persephone Returns: Victims Heroes and the Journey from the Underworld,98734,4.2
8736,9735,18735,Sanctuary,98735,3.63
8737,9736,18736,Wild Magic (Immortals #1),98736,4.31
8738,9737,18737,The Shadow over Innsmouth,98737,4.12
8739,9738,18738,The Commoner,98738,3.51
8740,9739,18739,For the Love of the Game: My Story,98739,4.21
8741,9740,18740,Guys and Dolls,98740,4.1
8742,9741,18741,Nice Girls Don't Date Dead Men (Jane Jameson #2),98741,4.1
8743,9742,18742,Thanks for the Memories,98742,3.7
8744,9743,18743,Curse of the Spellmans (The Spellmans #2),98743,4.04
8745,9744,18744,The Way of a Pilgrim and the Pilgrim Continues His Way,98744,4.16
8746,9745,18745,When the Bough Breaks (Alex Delaware #1),98745,4.02
8747,9746,18746,Follow Your Heart,98746,4.22
8748,9747,18747,Get in the Van: On the Road With Black Flag,98747,4.1
8749,9748,18748,Phineas Finn (Palliser #2),98748,3.98
8750,9749,18749,Man of the Family (Little Britches #2),98749,4.51
8751,9750,18750,Yes Means Yes!: Visions of Female Sexual Power and A World Without Rape,98750,4.2
8752,9751,18751,The Legend of Sleepy Hollow (Graphic Novel),98751,3.98
8753,9752,18752,The Sound of a Wild Snail Eating,98752,4.14
8754,9753,18753,Best of S J Perelman,98753,4.13
8755,9754,18754,On Dublin Street (On Dublin Street #1),98754,4.17
8756,9755,18755,From the Earth to the Moon,98755,3.77
8757,9756,18756,Lie Down with Lions,98756,3.87
8758,9757,18757,بائعة الخبز,98757,3.72
8759,9758,18758,Judas Unchained (Commonwealth Saga #2),98758,4.3
8760,9759,18759,Point of Impact (Bob Lee Swagger #1),98759,4.28
8761,9760,18760,Adventures in the Screen Trade A Personal View of Hollywood,98760,4.1
8762,9761,18761,The Children of the New Forest,98761,3.87
8763,9762,18762,The Blind Owl,98762,3.98
8764,9763,18763,The Missing Piece Meets the Big O,98763,4.36
8765,9764,18764,Puck of Pook's Hill,98764,3.86
8766,9765,18765,White Hot Kiss (The Dark Elements #1),98765,4.19
8767,9766,18766,The Most Beautiful Woman in Town & Other Stories,98766,3.91
8768,9767,18767,On a Pale Horse (Incarnations of Immortality #1),98767,4.13
8769,9768,18768,The Prisoner of Zenda (The Ruritania Trilogy #2),98768,3.84
8770,9769,18769,Taras Bulba,98769,3.72
8771,9770,18770,The Giver (Giver Quartet) | Book Summary,98770,5.0
8772,9771,18771,Rainbows End,98771,3.77
8773,9772,18772,The Home Ranch (Little Britches #3),98772,4.45
8774,9773,18773,A Modest Proposal,98773,4.02
8775,9774,18774,How Full Is Your Bucket?,98774,3.87
8776,9775,18775,Storm Born (Dark Swan #1),98775,3.89
8777,9776,18776,Martin Chuzzlewit,98776,3.83
8778,9777,18777,The Intern Blues: The Timeless Classic About the Making of a Doctor,98777,3.86
8779,9778,18778,Apollyon (Covenant #4),98778,4.33
8780,9779,18779,Riddley Walker,98779,4.02
8781,9780,18780,The Sound of the Mountain,98780,3.87
8782,9781,18781,The Nature of the Gods,98781,3.84
8783,9782,18782,Home on the Range (Double S Ranch #2),98782,4.34
8784,9783,18783,Excalibur (The Warlord Chronicles #3),98783,4.42
8785,9784,18784,The Belgariad Boxed Set: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit / Castle of Wizardry / Enchanters' End Game (The Belgariad #1-5),98784,4.29
8786,9785,18785,From Beirut to Jerusalem,98785,4.13
8787,9786,18786,The Path to Love: Spiritual Strategies for Healing,98786,3.99
8788,9787,18787,A Taste for Death (Adam Dalgliesh #7),98787,4.02
8789,9788,18788,Memories Dreams Reflections,98788,4.15
8790,9789,18789,The Other Side of the Fire,98789,3.78
8791,9790,18790,Strait is the Gate,98790,3.59
8792,9791,18791,The Many Lives & Secret Sorrows of Josephine B. (Josephine Bonaparte #1),98791,4.1
8793,9792,18792,Kiss,98792,3.75
8794,9793,18793,Wet Magic,98793,3.75
8795,9794,18794,The Dog Who Had Kittens,98794,4.09
8796,9795,18795,Christian Science,98795,3.63
8797,9796,18796,Miss Garnet's Angel,98796,3.71
8798,9797,18797,Charles Dickens: Five Novels,98797,4.27
8799,9798,18798,T4,98798,3.65
8800,9799,18799,John Carter of Mars Vol. 6 (Barsoom #11),98799,3.83
8801,9800,18800,D'Aulaires' Book of Greek Myths,98800,4.41
8802,9801,18801,The Road to Wigan Pier,98801,3.92
8803,9802,18802,Lafcadio the Lion Who Shot Back,98802,4.16
8804,9803,18803,The Rose Society (The Young Elites #2),98803,4.03
8805,9804,18804,The Aviator's Wife,98804,3.9
8806,9805,18805,Barbarians: How The Baby Boomers Immigration and Islam Screwed my Generation,98805,3.68
8807,9806,18806,Winter Break: A Luminous Journey Into Wisdom and Love,98806,4.33
8808,9807,18807,Sweet Charlotte's Seventh Mistake,98807,4.13
8809,9808,18808,Heart Of Dixie,98808,4.19
8810,9809,18809,Disappearance,98809,3.72
8811,9810,18810,The Mullery Sagas (Books Birthrights & Beginnings Volume 1),98810,5.0
8812,9811,18811,Nina's Journey: A Memoir of Stalin's Russia & the Second World War,98811,4.6
8813,9812,18812,Progress and Poverty: An Inquiry in the Cause of Industrial Depressions and of Increase of Want with Increase of Wealth... The Remedy,98812,4.34
8814,9813,18813,Lamb in His Bosom,98813,3.85
8815,9814,18814,The Iron Web,98814,4.46
8816,9815,18815,Famous Family Nights,98815,4.23
8817,9816,18816,Bias: A CBS Insider Exposes How the Media Distort the News,98816,3.69
8818,9817,18817,The Ghost of Dibble Hollow,98817,4.41
8819,9818,18818,Stonehenge,98818,3.67
8820,9819,18819,Doubting Jesus' Resurrection: What Happened in the Black Box?,98819,4.04
8821,9820,18820,Houses: a novel,98820,4.26
8822,9821,18821,Reality Check: The Irreverent Guide to Outsmarting Outmanaging and Outmarketing Your Competit ion,98821,4.0
8823,9822,18822,The Sojourner,98822,4.42
