,authorid,Author
8658,9658,Jean Stein
8659,9659,Mick Foley
8660,9660,George Carlin
8661,9661,Mark Owen
8662,9662,Keith Robertson
8663,9663,Richelle Mead
8664,9664,John Fowles
8665,9665,Jennifer L. Armentrout
8666,9666,Marc Levy
8667,9667,Amanda Cross
8668,9668,Dervla McTiernan
8669,9669,Geraldine Brooks
8670,9670,Hella S. Haasse
8671,9671,Miles Franklin
8672,9672,Richard Condon
8673,9673,Leon Uris
8674,9674,Tom Sharpe
8675,9675,Chuck Palahniuk
8676,9676,Roland Barthes
8677,9677,Barry Hughart
8678,9678,Misba
8679,9679,Margaret Wise Brown
8680,9680,Roddy Doyle
8681,9681,Darussalam
8682,9682,Darussalam
8683,9683,Richelle Mead
8684,9684,James D. Watson
8685,9685,David Brin
8686,9686,Imre Kertész
8687,9687,Cheri Huber
8688,9688,Robert   Harris
8689,9689,Mennonite Central Committee
8690,9690,Edith Pattou
8691,9691,Shannon Hale
8692,9692,Eleanor Estes
8693,9693,Carl Hiaasen
8694,9694,Philip Larkin
8695,9695,Jim Corbett
8696,9696,Dorothy Kunhardt
8697,9697,Anton Chekhov
8698,9698,Jennifer L. Armentrout
8699,9699,Terry Pratchett
8700,9700,Charlotte M. Mason
8701,9701,Zweig S.
8702,9702,J. Maarten Troost
8703,9703,Sophie Kinsella
8704,9704,Paul Celan
8705,9705,John Updike
8706,9706,Michael Herr
8707,9707,Mary Higgins Clark
8708,9708,David Eddings
8709,9709,Robert J. Sawyer
8710,9710,MacKinlay Kantor
8711,9711,James O. Born
8712,9712,Rick Riordan
8713,9713,Thomas B. Costain
8714,9714,James Rollins
8715,9715,Friedrich Nietzsche
8716,9716,Lynsay Sands
8717,9717,Richelle Mead
8718,9718,Gioconda Belli
8719,9719,Benvenuto Cellini
8720,9720,Kristin Hannah
8721,9721,Henry James
8722,9722,Minette Walters
8723,9723,Richard Fariña
8724,9724,Patricia Hermes
8725,9725,Oliver Sacks
8726,9726,Jennifer Vanderbes
8727,9727,J.B. Priestley
8728,9728,Marion Zimmer Bradley
8729,9729,Antonis Samarakis
8730,9730,Lisa Lutz
8731,9731,Jaclyn Moriarty
8732,9732,Bret Hart
8733,9733,W. Somerset Maugham
8734,9734,Tanya Wilkinson
8735,9735,William Faulkner
8736,9736,Tamora Pierce
8737,9737,H.P. Lovecraft
8738,9738,John Burnham Schwartz
8739,9739,Michael Jordan
8740,9740,Damon Runyon
8741,9741,Molly Harper
8742,9742,Cecelia Ahern
8743,9743,Lisa Lutz
8744,9744,Anonymous
8745,9745,Jonathan Kellerman
8746,9746,Andrew Matthews
8747,9747,Henry Rollins
8748,9748,Anthony Trollope
8749,9749,Ralph Moody
8750,9750,Jaclyn Friedman
8751,9751,Bo Hampton
8752,9752,Elisabeth Tova Bailey
8753,9753,S.J. Perelman
8754,9754,Samantha Young
8755,9755,Jules Verne
8756,9756,Ken Follett
8757,9757,Xavier de Montepin
8758,9758,Peter F. Hamilton
8759,9759,Stephen Hunter
8760,9760,William Goldman
8761,9761,Frederick Marryat
8762,9762,Sadegh Hedayat
8763,9763,Shel Silverstein
8764,9764,Rudyard Kipling
8765,9765,Jennifer L. Armentrout
8766,9766,Charles Bukowski
8767,9767,Piers Anthony
8768,9768,Anthony Hope
8769,9769,Nikolai Gogol
8770,9770,Summary Elite
8771,9771,Vernor Vinge
8772,9772,Ralph Moody
8773,9773,Jonathan Swift
8774,9774,Tom Rath
8775,9775,Richelle Mead
8776,9776,Charles Dickens
8777,9777,Robert Marion
8778,9778,Jennifer L. Armentrout
8779,9779,Russell Hoban
8780,9780,Yasunari Kawabata
8781,9781,Marcus Tullius Cicero
8782,9782,Ruth Logan Herne
8783,9783,Bernard Cornwell
8784,9784,David Eddings
8785,9785,Thomas L. Friedman
8786,9786,Deepak Chopra
8787,9787,P.D. James
8788,9788,C.G. Jung
8789,9789,Alice Thomas Ellis
8790,9790,André Gide
8791,9791,Sandra Gulland
8792,9792,Jill Mansell
8793,9793,E. Nesbit
8794,9794,Polly M. Robertus
8795,9795,Mark Twain
8796,9796,Salley Vickers
8797,9797,Charles Dickens
8798,9798,Ann Clare LeZotte
8799,9799,Edgar Rice Burroughs
8800,9800,Ingri d'Aulaire
8801,9801,George Orwell
8802,9802,Shel Silverstein
8803,9803,Marie Lu
8804,9804,Melanie Benjamin
8805,9805,Lauren Southern
8806,9806,Astrid Fitzgerald
8807,9807,Cori Crooks
8808,9808,Ronald Polizzi
8809,9809,Don  Inman
8810,9810,Patrisha Reece-Davies
8811,9811,Nina Markovna
8812,9812,Henry George
8813,9813,Caroline   Miller
8814,9814,Larken Rose
8815,9815,Anne Bradshaw
8816,9816,Bernard Goldberg
8817,9817,May Nickerson Wallace
8818,9818,Bernard Cornwell
8819,9819,Kris D. Komarnitsky
8820,9820,Cynthia Rogers Parks
8821,9821,Guy Kawasaki
8822,9822,Marjorie Kinnan Rawlings
8823,9823,Ralph Moody
8824,9824,The Worldwatch Institute
8825,9825,Joseph Tsefanyahu Farkasdi
8826,9826,Ogan Gurel
8827,9827,J.R. Reardon
8828,9828,Kiexiza Rodriquez
8829,9829,Janie Reinart
8830,9830,Mary Krome
8831,9831,Jaron Lanier
8832,9832,Sara Robinson
8833,9833,Duane De Mello
8834,9834,Mihaly Csikszentmihalyi
8835,9835,K.M. Weiland
8836,9836,William Cheek
8837,9837,Joseph D. Pistone
8838,9838,Marlene K. Slade
8839,9839,Edmond Cheng
8840,9840,Dorothy Koomson
8841,9841,Michael Bialys
8842,9842,Andrew Weaver
8843,9843,Andy McNab
8844,9844,Pamela K. Kinney
8845,9845,Pramoedya Ananta Toer
8846,9846,Kobina Amissah-Fynn
8847,9847,Alice Batchelor Hambright
8848,9848,Ryan Adam Smith
8849,9849,Lynette Sloane
8850,9850,Saket Suryesh
8851,9851,Geoffrey Robertson
8852,9852,Donald O'Donovan
8853,9853,Gary Ballard
8854,9854,Dan  Smith
8855,9855,Myne Whitman
8856,9856,Saul Williams
8857,9857,Zoran Živković
8858,9858,Dangerous Lee
8859,9859,Daniele Lanzarotta
8860,9860,Alma Hudson
8861,9861,Sandra  Lott
8862,9862,Laural Virtues Wauters
8863,9863,Mercedes Lackey
8864,9864,D.J. Kirkby
8865,9865,أحمد عكاشة
8866,9866,نزار قباني
8867,9867,Chancery Stone
8868,9868,J. Gale Morrison
8869,9869,Alicia Hendley
8870,9870,Nwaocha Ogechukwu
8871,9871,Kimberly Raiser
8872,9872,Charles Keith Hardman
8873,9873,Adam Santo
8874,9874,L. Anne Carrington
8875,9875,Maria Lúcia
8876,9876,Fyodor Dostoevsky
8877,9877,Asa Don Brown
8878,9878,Joseph Frank
8879,9879,Patrick Skelton
8880,9880,Brian E. Niskala
8881,9881,Kristie Dean
8882,9882,Graham Greene
8883,9883,James J. Hurtak
8884,9884,John J. Blenkush
8885,9885,Anna Borkowska
8886,9886,Elizabeth O'Maley
8887,9887,Ingrid Holm-Garibay
8888,9888,Christina Moss
8889,9889,Grant E. Brazell
8890,9890,Russell Hoban
8891,9891,David Housholder
8892,9892,Rashaad Bell
8893,9893,Carmela Ciuraru
8894,9894,Jacob F. Roecker
8895,9895,Adalbert Krei
8896,9896,Yolanda Lewis
8897,9897,John R. Allan
8898,9898,Marcus Sedgwick
8899,9899,Frederick Lee Brooke
8900,9900,Kamala Markandaya
8901,9901,Ted L. Nancy
8902,9902,Joshua Heights
8903,9903,Martin Treanor
8904,9904,Samantha Towle
8905,9905,Piri Thomas
8906,9906,Jane Mendelsohn
8907,9907,Robert A. Wascher
8908,9908,Linda Hahn
8909,9909,B.E. Scully
8910,9910,Jos Borsboom
8911,9911,P.D. Griffith
8912,9912,C.L. Parker
8913,9913,Joshua Wisenbaker
8914,9914,Debbie Jones
8915,9915,David B. Lentz
8916,9916,Donna Dillon
8917,9917,Ivan J. Torres
8918,9918,William J. Coughlin
8919,9919,Steve Hendricks
8920,9920,Darlene Shortridge
8921,9921,Kate le Vann
8922,9922,Roma Calatayud-Stocks
8923,9923,Julie Berry
8924,9924,Roxana Jones
8925,9925,Patti Roberts
8926,9926,Sue Townsend
8927,9927,Michael  Golding
8928,9928,C.W. Trisef
8929,9929,Rob Wegner / Michelle Wegner
8930,9930,Gregor Golob
8931,9931,Martin Lastrapes
8932,9932,Carol Lavelle Snow
8933,9933,Annelie Rozeboom
8934,9934,Tim  Young
8935,9935,Kate Horsley
8936,9936,Randy Petsch
8937,9937,Gary Paulsen
8938,9938,Midnite Love
8939,9939,Betty Jean Lifton
8940,9940,Heidi Angell
8941,9941,Benjamin Richards
8942,9942,Claire Fordham
8943,9943,Sheila Dalton
8944,9944,Rudolf Vrba
8945,9945,David E. Hilton
8946,9946,Kenneth Oppel
8947,9947,Ravelli
8948,9948,Rose Anderson
8949,9949,David A. Santos
8950,9950,Liz Murray
8951,9951,Michael J. Findley
8952,9952,Cynthia Willerth
8953,9953,Rick Yancey
8954,9954,Monique Domovitch
8955,9955,Michael J. Seidlinger
8956,9956,Karl Drobnic
8957,9957,Diane Story
8958,9958,Carol Gambill
8959,9959,Rae   Murphy
8960,9960,Kyōko Okazaki
8961,9961,Cullen Bunn
8962,9962,Chen Lizra
8963,9963,Chris Hedges
8964,9964,Deby Adair
8965,9965,Dante Petrilla
8966,9966,Harivansh Rai Bachchan
8967,9967,K.J. Cruz
8968,9968,Keith McArdle
8969,9969,S.J.  Byrne
8970,9970,J.R. Allison
8971,9971,Sasha Beattie
8972,9972,S.A. Lifeline Foundation
8973,9973,Roumen Bezergianov
8974,9974,Beth Groundwater
8975,9975,Ronald A. Martin Jr.
8976,9976,Conn Iggulden
8977,9977,Carol Fetter
8978,9978,Gordon Basichis
8979,9979,Joseph Rinaldo
8980,9980,Candida Pugh
8981,9981,Heath Samples
8982,9982,Arion Golmakani
8983,9983,Leona J. Atkinson
8984,9984,Brian  Morley
8985,9985,Tae Yun Kim
8986,9986,Lorii Myers
8987,9987,Karin Lowachee
8988,9988,André Jacob
8989,9989,Rose Marie Boyd
8990,9990,Fulton J. Sheen
8991,9991,Marshall Shearer
8992,9992,Judith Furedi
8993,9993,Neisha Nilsen
8994,9994,Dana Hand
8995,9995,Kelsang Gyatso
8996,9996,Nicholas Eftimiades
8997,9997,Stacey Koon
8998,9998,Robin Renee Ray
8999,9999,Katrina Bos
9000,10000,Joe Pemberton
9001,10001,Phil Harwood
9002,10002,P.S. Wright
9003,10003,Mark  Miller
9004,10004,Ronald  Green
9005,10005,Anonymous
9006,10006,George Michael Loughmueller
9007,10007,T.J. Tucker
9008,10008,Spiro Dimolianis
9009,10009,Robert McLiam Wilson
9010,10010,Lori Williams
9011,10011,Mark  Miller
9012,10012,Anne Moody
9013,10013,Nicholas Gage
9014,10014,James N. Rybak
9015,10015,Mark Adam Kaplan
9016,10016,Cynthia Lord
9017,10017,Latif Mercado
9018,10018,Chrys Phillips
9019,10019,Deanna Lynn Sletten
9020,10020,Elizabeth Owen
9021,10021,Patrick Senécal
9022,10022,Jean Sadro Sontag
9023,10023,James Frey
9024,10024,May Torres
9025,10025,Charles Harper
9026,10026,William Hertling
9027,10027,Kea Alwang
9028,10028,Ben Cromwell
9029,10029,Andrea Busfield
9030,10030,Melanie Dellas
9031,10031,Bryna Kranzler
9032,10032,M.A. Kirkwood
9033,10033,Danyelle Ferguson & Lynn Parsons
9034,10034,Victoria Schwab
9035,10035,Vince Perritano
9036,10036,Joel G. Gomes
9037,10037,Delinda McCann
9038,10038,Sara Donati
9039,10039,Charles Chiyangwa
9040,10040,Troy Lewis
9041,10041,"Jo Durden Smith Jo Durden Smith,Jo Burden Smith"
9042,10042,DeRose
9043,10043,Stephanie Briggs
9044,10044,Nafisa Haji
9045,10045,K. Taylor
9046,10046,Armen Melikian
9047,10047,Dalian Artanian
9048,10048,Helen  Quinn
9049,10049,Elizabeth Zinn
9050,10050,Graham Joyce
9051,10051,S.C. Cunningham
9052,10052,Edward Hays
9053,10053,David Andrew Crawford
9054,10054,Rosey Denise White
9055,10055,محمد سالم عبادة
9056,10056,Emma Leigh Reed
9057,10057,H.M. Ward
9058,10058,Christina Lufkin
9059,10059,سلطان بن محمد القاسمي
9060,10060,Brandi Salazar
9061,10061,Isobel Blackthorn
9062,10062,William J. Booth
9063,10063,M. Edward McNally
9064,10064,Pollyanna Darling
9065,10065,James Patrick Brotherton
9066,10066,Dick Couch
9067,10067,Ruby Side Thompson
9068,10068,Scott  Massey
9069,10069,Bryan Mark Urbsaitis
9070,10070,Daniel  Grant
9071,10071,Yaroslav Trofimov
9072,10072,Stephen Dando-Collins
9073,10073,Ted Dekker
9074,10074,Roald Dahl
9075,10075,Hope Welsh
9076,10076,Ira Teller
9077,10077,Henry Makow
9078,10078,Kathleen Papajohn
9079,10079,Annabelle R. Charbit
9080,10080,Angela M. Hudson
9081,10081,Guy Gavriel Kay
9082,10082,Stephanie Nielson
9083,10083,Jon Reisfeld
9084,10084,David David Katzman
9085,10085,Tara Hudson
9086,10086,Jennifer A. Wheatley-Wolf
9087,10087,Z.A. Recht
9088,10088,Pensioner Fellow of Churchill College Cambridge Emeritus Professor of English and Comparative Litera
9089,10089,Giuseppe Bianco
9090,10090,Mia DiDio
9091,10091,Melyssa Williams
9092,10092,M.G. Edwards
9093,10093,Daniel  Coleman
9094,10094,Alex  Ross
9095,10095,Jo Maeder
9096,10096,Dalton Giesick
9097,10097,Jo-Anne L. Russell
9098,10098,Nell McCafferty
9099,10099,Ted Dekker
9100,10100,Frank Olvera
9101,10101,Rayvon L. Browne
9102,10102,Flow Wellington
9103,10103,Anne Tibbets
9104,10104,Joel Schwan
9105,10105,Dave  Hill
9106,10106,Sapphire Phelan
9107,10107,J.V. Petretta
9108,10108,Peter Watson
9109,10109,Rudy Mazzocchi
9110,10110,Lili Almog
9111,10111,Bethany Crandell
9112,10112,Terri Ann Armstrong
9113,10113,Leymah Gbowee
9114,10114,Maritess Emborgo
9115,10115,Laurie Lee
9116,10116,Sarah Hall
9117,10117,Hooked on Phonics
9118,10118,Joyce Meyer
9119,10119,Michael Collins
9120,10120,Ronnie C. Dawson
9121,10121,Jill Treadwell
9122,10122,Geoff Brown
9123,10123,Omar Gasca
9124,10124,Edna Stewart
9125,10125,Mary Dorothy dL. Jose
9126,10126,Mohammed Abdel-Mohsen
9127,10127,MyraLee Nowell
9128,10128,Sam L. Pfiester
9129,10129,Mechi Renee
9130,10130,Anonymous
9131,10131,Alan Aronoff
9132,10132,Joseph Pignataro
9133,10133,John H. Sailhamer
9134,10134,_Anonym
9135,10135,Feather Stone
9136,10136,K.J. Bishop
9137,10137,Damon Ferrell Marbut
9138,10138,Eliza Mada Dalian
9139,10139,Gerrie Ferris Finger
9140,10140,Ketaki Patwardhan Nirkhi
9141,10141,Richard D. Propes
9142,10142,Chris Rakunas
9143,10143,Reilly Woodhouse
9144,10144,Anonymous
9145,10145,Abrielle Jones
9146,10146,Karen Marie Hart
9147,10147,Payal Roy
9148,10148,Ray Bradbury
9149,10149,Patricia Polacco
9150,10150,Tia Dani
9151,10151,Yōko Maki
9152,10152,Roger Thurow
9153,10153,Nick   James
9154,10154,Mike Pomery
9155,10155,Timothy Allen Smith
9156,10156,Michael Esslinger
9157,10157,Tony Bond
9158,10158,Martin  Hopkins
9159,10159,Rasana Atreya
9160,10160,Kellie Elmore
9161,10161,Darren Hogarth
9162,10162,Bryce Courtenay
9163,10163,Murdo Morrison
9164,10164,Mariecor Ruediger
9165,10165,Sagarika Chakraborty
9166,10166,T.M. Gaouette
9167,10167,Holly Black
9168,10168,Shay Dawkins
9169,10169,W.G. Hill
9170,10170,F. Kefa Sempangi
9171,10171,Ralph L. Angelo Jr.
9172,10172,Naomi Reed
9173,10173,Brad Thor
9174,10174,Katharine Butler Hathaway
9175,10175,Aashna Gill
9176,10176,J. McFate
9177,10177,Rich DiSilvio
9178,10178,Paul Andrulis
9179,10179,Jonathan Anthony Burkett
9180,10180,J.C. Lamont
9181,10181,Shane Stilson
9182,10182,C.B. Brooks
9183,10183,Amy Surprenant
9184,10184,Beverly S. Harless
9185,10185,Heather  Anderson
9186,10186,Ramzy Baroody
9187,10187,Jenny Twist
9188,10188,Jorge Luis Borges
9189,10189,Chris   Howard
9190,10190,Djana Fahry
9191,10191,John Flanagan
9192,10192,Rafael Yglesias
9193,10193,Dr. Bee
9194,10194,Chriscinthia Blount
9195,10195,Noah Beck
9196,10196,Paul H. Yarbrough
9197,10197,Jess Richards
9198,10198,Maryanna Hardy
9199,10199,James Ramsey Ullman
9200,10200,Pamela S. Valerio
9201,10201,Margaret Anne Barnes
9202,10202,William Corlett
9203,10203,Robin Silverman
9204,10204,Debra Benson
9205,10205,Charlene A. Wilson
9206,10206,Richie Havens
9207,10207,Robert Hookey
9208,10208,Marine di Frontis
9209,10209,Emily Guido
9210,10210,Robert A. Searles
9211,10211,Mark Z. Danielewski
9212,10212,Mircea Eliade
9213,10213,David Jacks
9214,10214,Jonathan Faia
9215,10215,Peter Kreeft
9216,10216,Chrissy Peebles
9217,10217,Sharon Stockwell
9218,10218,Rupali Rajopadhye Rotti
9219,10219,Douglas Adams
9220,10220,James C. Collins
9221,10221,Shalini Boland
9222,10222,Kate Worth
9223,10223,Kevin Weinberg
9224,10224,R.L. Parish
9225,10225,Alex Kershaw
9226,10226,Victoria Ley
9227,10227,Michael Pignataro
9228,10228,Graham Diamond
9229,10229,Katerina Kostaki
9230,10230,Peter Kay
9231,10231,Robert V. Taylor
9232,10232,Sara Webb Quest (S.W. Quest)
9233,10233,MacKenzie Knight
9234,10234,Sumeet Jain
9235,10235,Dustin W. Bradshaw
9236,10236,Deepak Chopra
9237,10237,J.M. Porup
9238,10238,Sreejit Poole
9239,10239,Khaalidah Muhammad-Ali
9240,10240,Elizabeth Berg
9241,10241,R.F. Delderfield
9242,10242,Libby Andrew
9243,10243,Linda Kendall McLendon
9244,10244,Ellie Porte Parker
9245,10245,Timothy Kurek
9246,10246,Leah Huntsman
9247,10247,Ilyan Kei Lavanway
9248,10248,Frederick Exley
9249,10249,Margaret Atwood
9250,10250,Billie Sue Mosiman
9251,10251,Melinda Clark
9252,10252,Cesar Nascimento
9253,10253,Donna VanLiere
9254,10254,Eline Santos
9255,10255,James R. Bottino
9256,10256,Dean Koontz
9257,10257,Philippa Gregory
9258,10258,Marie Astor
9259,10259,B.J. Webster
9260,10260,Marcelle Bartolo-Abela
9261,10261,Lori Hart Beninger
9262,10262,Anna Keesey
9263,10263,Franz Kafka
9264,10264,Karl Greenberg
9265,10265,Gloria Steinem
9266,10266,Lyndsay Faye
9267,10267,Akintomide Ifedayo Adigwe
9268,10268,Tatsuhiko Takimoto
9269,10269,Milenko S. Milanovic
9270,10270,Kelly  Moore
9271,10271,Julie Crabtree
9272,10272,John Barylick
9273,10273,Mary of Agreda
9274,10274,Scott Andrews
9275,10275,Shannon Eckrich
9276,10276,Fourat Janabi
9277,10277,Errol Flynn
9278,10278,Dave Kish
9279,10279,Laura Taylor
9280,10280,colin-campbell
9281,10281,Vinicio Ortiz
9282,10282,James Madison
9283,10283,A.R. Yoba
9284,10284,Michelle Renée Chudy
9285,10285,Teresa  Smith
9286,10286,Fateh Emam
9287,10287,Evren Sener
9288,10288,Christine  Johnson
9289,10289,C.J. Roberts
9290,10290,Luke Benjamen Kuhns
9291,10291,Tony Volpentest
9292,10292,Fred Schäfer
9293,10293,Bob E.  Sherman
9294,10294,John Hall
9295,10295,Kevin J. Niemi
9296,10296,Anonymous
9297,10297,Raina C. Smith
9298,10298,Parvati (Fran) Rosen-Bizberg
9299,10299,Beth  Ward
9300,10300,Jessica  Miller
9301,10301,Arthur Broomfield
9302,10302,Niki Bhatia
9303,10303,Noah M. Walton
9304,10304,Jerry Camery-Hoggatt
9305,10305,Lisa Collicutt
9306,10306,Jennifer Ann
9307,10307,John  Basil
9308,10308,M.K. Hume
9309,10309,Tristine Rainer
9310,10310,Peter O'Mahoney
9311,10311,R.M. ArceJaeger
9312,10312,Guillermo Galvan
9313,10313,Hammed Al-Tamimi
9314,10314,Bethany Williams
9315,10315,Christina Hamlett
9316,10316,Justin Sirois
9317,10317,Sarah Orne Jewett
9318,10318,Erin Spineto
9319,10319,Charles Bukowski
9320,10320,Beth Louise
9321,10321,Anthony Trollope
9322,10322,R.S. Vern
9323,10323,Shaheen Ashraf-Ahmed
9324,10324,Rudra Kapalin
9325,10325,Kevin Powers
9326,10326,Anonymous
9327,10327,Tabatha Vargo
9328,10328,I.B. Opene
9329,10329,Gavin Gaile
9330,10330,Blanca Beyar
9331,10331,Dave   Lindsay
9332,10332,Richard Krawiec
9333,10333,Cathy Scott
9334,10334,Con Template
9335,10335,Nel Ashley
9336,10336,Lucia  Adams
9337,10337,Todd Miles
9338,10338,Ruth Watson-Morris
9339,10339,Peggy Kopman-Owens
9340,10340,Frédéric Bastiat
9341,10341,Laura Weakley
9342,10342,Richard Reich
9343,10343,Nathacha Appanah
9344,10344,Janet Angelillo
9345,10345,Stuart Reid
9346,10346,David R.  Williams
9347,10347,Beth Burnett
9348,10348,Catherine Wolffe
9349,10349,Atlas Jordan
9350,10350,Stephanie Mayfield
9351,10351,David Earle
9352,10352,Suzanne Jauchius
9353,10353,Riel Nason
9354,10354,P.K. Silverson
9355,10355,Christine Lewry
9356,10356,Stella Oladiran
9357,10357,Stephen Roscoe Cooper
9358,10358,Fred Coleman
9359,10359,Leora Cika Waldman
9360,10360,Allen Anderson
9361,10361,T. TaJuan Mercer
9362,10362,Mark    Mills
9363,10363,Robert Koppel
9364,10364,Susanna Fantich
9365,10365,LeAnn Beck
9366,10366,Dwight W. Read
9367,10367,Matt Ponticello
9368,10368,Stephanie E. Rawle
9369,10369,Elizabeth Reyes
9370,10370,T. William Watts
9371,10371,J. Andrew Taylor
9372,10372,Brian Bolin
9373,10373,Marco Santini
9374,10374,Lynne Constantine
9375,10375,April Wood
9376,10376,Gary  Beene
9377,10377,Ikechukwu Joseph
9378,10378,Michael Lane
9379,10379,Michael E. Register
9380,10380,Julius Evola
9381,10381,Robert C. Worstell
9382,10382,James Rollins
9383,10383,J.M.K. Walkow
9384,10384,Makaila Renee
9385,10385,Daniel Quinn
9386,10386,John  Dodsworth
9387,10387,William D. Writer
9388,10388,Ann Brady
9389,10389,عباس محمود العقاد
9390,10390,Mary R. Arnold
9391,10391,John Sladek
9392,10392,"Patricia Bragg, Paul C.; Bragg"
9393,10393,Fida R. Abbott
9394,10394,Thomas Maltman
9395,10395,L.B. Sommer
9396,10396,Chad Huskins
9397,10397,Anna Solding
9398,10398,Jessica Valenti
9399,10399,Edgar Allan Poe
9400,10400,Siddharth Shrotriya
9401,10401,Philipp Meyer
9402,10402,Ricky Lee
9403,10403,Denise LaBarre
9404,10404,David Wallace Fleming
9405,10405,Heather J. Holland
9406,10406,Jane Kirkpatrick
9407,10407,Byron Suggs
9408,10408,Kirti Krishna
9409,10409,Zoran Milivojević
9410,10410,Winsome Campbell-Green
9411,10411,John Hively
9412,10412,Danna Pycher
9413,10413,Grace R. Duncan
9414,10414,Taylor Berke
9415,10415,محمد الغزالي
9416,10416,Andrew Lam
9417,10417,Nandanar
9418,10418,Alysun Sanders
9419,10419,David Nevin
9420,10420,Jerry Beller
9421,10421,Arthur Conan Doyle
9422,10422,Linda Dillow
9423,10423,Katherine Vogel
9424,10424,James N. McKean
9425,10425,David  Logan
9426,10426,Moniqua Sexton
9427,10427,Anthony Carinhas
9428,10428,Preeti Singh
9429,10429,Travis Stinnett
9430,10430,Craig  Stone
9431,10431,Roger Whittlesey
9432,10432,Emily Liebert
9433,10433,Adrian Finkelstein
9434,10434,Christian Baloga
9435,10435,Ryleigh Berkenpas
9436,10436,Amanda Coplin
9437,10437,Fernando Lachica
9438,10438,Faruk Nadkar
9439,10439,Barbara
9440,10440,S.A. Hunt
9441,10441,James Funfer
9442,10442,Justin Villanueva
9443,10443,John R. Thayer
9444,10444,D.M. Jarrett
9445,10445,Mator Adol Mawien
9446,10446,Paul Haston
9447,10447,Lucy Erber
9448,10448,Karen Tyrrell
9449,10449,Thomas     Quinn
9450,10450,André Brink
9451,10451,Doug Dillon
9452,10452,Deborah Beatty
9453,10453,Becca Lee Nyx
9454,10454,Fred Waitzkin
9455,10455,Alla Danishevsky
9456,10456,Eduardo Sacheri
9457,10457,Katharine  Barrett
9458,10458,Scott Talbot Evans
9459,10459,Michelle Muto
9460,10460,Marilyn Dieckmann
9461,10461,JohnA Passaro
9462,10462,Calvin Wade
9463,10463,Jean Rhys
9464,10464,Marius Croeser
9465,10465,Yvonne Ryves
9466,10466,Elisabeth Hasselbeck
9467,10467,William G. Borchert
9468,10468,Dee Lestari
9469,10469,Cornelia Funke
9470,10470,Nicole  Banks
9471,10471,Dawn LaBuy-Brockett
9472,10472,Swami Bhashyananda
9473,10473,William Roper
9474,10474,Maximilian von Ah
9475,10475,Jeff Bibbey
9476,10476,Mark     Baker
9477,10477,Dwayne Raymond
9478,10478,Dream Grace
9479,10479,Lloyd Gregg
9480,10480,Cheryl Waiters
9481,10481,Vikram Joshi
9482,10482,Rasa Aškinytė
9483,10483,John Tracy Wilson
9484,10484,Esham Abdul Giles
9485,10485,Michael Hardt
9486,10486,Julie Krantz
9487,10487,Renee Pawlish
9488,10488,Geza Tatrallyay
9489,10489,Willett Thomas
9490,10490,Hillary Thompson
9491,10491,Angelo M. Swinson
9492,10492,Eddie  Campbell
